idade_solicitante,salario_solicitante,situacao_propriedade,tempo_trabalhado,motivo,pontuacao,valor_solicitado,taxa_juros,percentual_renda,flag_inadimplencia,anos_primeira_solicitacao,flag_inadimplencia_hist
"29,0","28000,0",Alugada,"9,0",Médico,A,"13200,0","6,17","0,47","1,0",10,0
"29,0","140000,0",Hipotecada,"4,0",Educativo,C,"16775,0","14,27","0,12","0,0",10,1
"47,0","27000,0",Alugada,"2,0",Pessoal,D,"12000,0","13,3","0,44","1,0",12,0
"23,0","60000,0",Hipotecada,"5,0",Educativo,A,"8850,0","6,99","0,15","0,0",3,0
"24,0","24000,0",Alugada,"0,0",Médico,B,"5375,0","10,99","0,22","0,0",3,0
"51,0","55000,0",Hipotecada,"5,0",Pessoal,D,"16750,0","15,2","0,3","0,0",21,1
"24,0","52500,0",Alugada,"1,0",Educativo,C,"9500,0","14,79","0,18","0,0",3,1
"25,0","120000,0",Hipotecada,"2,0",Educativo,B,"13000,0","9,99","0,11","0,0",4,0
"29,0","158000,0",Própria,"1,0",Médico,A,"20000,0","6,54","0,13","0,0",5,0
"27,0","75288,0",Hipotecada,"12,0",Médico,B,"18050,0","10,0","0,24","0,0",7,0
"27,0","37000,0",Alugada,"4,0",Educativo,B,"7900,0","11,11","0,21","0,0",7,0
"22,0","72000,0",Hipotecada,"6,0",Educativo,E,"8000,0","16,45","0,11","0,0",4,0
"26,0","150000,0",Hipotecada,"10,0",Pagamento de débitos,B,"14000,0","10,36","0,09","0,0",3,0
"24,0","91800,0",Alugada,"4,0",Pessoal,C,"25000,0","13,43","0,27","0,0",3,1
"23,0","55000,0",Alugada,"3,0",Empreendimento,C,"14000,0","11,66","0,25","0,0",3,0
"29,0","46873,0",Hipotecada,"9,0",Pessoal,A,"11200,0","7,14","0,24","0,0",6,0
"28,0","24000,0",Alugada,"0,0",Educativo,B,"5000,0","11,86","0,21","0,0",8,0
"32,0","90000,0",Alugada,"0,0",Pessoal,A,"8000,0","7,88","0,09","0,0",5,0
"35,0","57600,0",Hipotecada,"19,0",Pessoal,A,"2000,0","6,76","0,03","1,0",9,0
"39,0","24000,0",Alugada,"1,0",Pagamento de débitos,A,"8500,0","7,49","0,35","1,0",12,0
"24,0","40000,0",Própria,"6,0",Educativo,A,"2800,0","8,49","0,07","0,0",4,0
"24,0","48000,0",Alugada,"7,0",Pessoal,C,"10000,0","14,22","0,21","0,0",4,1
"27,0","42500,0",Hipotecada,"4,0",Pagamento de débitos,C,"8000,0","13,06","0,19","0,0",5,0
"26,0","45000,0",Hipotecada,"5,0",Pessoal,A,"14650,0","7,49","0,33","0,0",2,0
"53,0","88000,0",Alugada,"0,0",Educativo,A,"5000,0","8,49","0,06","0,0",25,0
"21,0","98132,0",Hipotecada,"5,0",Médico,B,"15000,0","11,36","0,15","0,0",4,0
"37,0","60000,0",Alugada,"4,0",Empreendimento,A,"7175,0","7,9","0,12","0,0",14,0
"46,0","52800,0",Hipotecada,"1,0",Médico,A,"2800,0","6,76","0,05","0,0",14,0
"26,0","81000,0",Alugada,"10,0",Educativo,E,"21000,0","16,95","0,26","1,0",3,1
"26,0","41000,0",Alugada,"1,0",Médico,A,"1300,0","7,9","0,03","0,0",4,0
"23,0","69996,0",Alugada,"7,0",Educativo,B,"15000,0","11,89","0,21","0,0",4,0
"25,0","29000,0",Alugada,"3,0",Pagamento de débitos,D,"5000,0","15,7","0,17","1,0",3,1
"39,0","67000,0",Alugada,"0,0",Empreendimento,D,"24000,0","15,31","0,36","1,0",11,0
"27,0","29238,0",Alugada,"8,0",Melhora do lar,C,"10000,0","12,99","0,34","1,0",6,0
"22,0","71200,0",Alugada,"2,0",Empreendimento,B,"11000,0","12,42","0,15","0,0",2,0
"36,0","60996,0",Hipotecada,"8,0",Pagamento de débitos,B,"15000,0","9,63","0,25","0,0",14,0
"27,0","51996,0",Alugada,"7,0",Melhora do lar,C,"7600,0","14,17","0,15","0,0",8,0
"34,0","45000,0",Própria,"0,0",Empreendimento,A,"7000,0","5,42","0,16","0,0",5,0
"27,0","78000,0",Própria,"4,0",Médico,B,"6000,0","12,18","0,08","0,0",5,0
"23,0","27600,0",Alugada,"6,0",Educativo,A,"6800,0","8,9","0,25","0,0",3,0
"27,0","81500,0",Alugada,"2,0",Melhora do lar,E,"20000,0","17,51","0,25","1,0",8,1
"26,0","51996,0",Alugada,"8,0",Médico,C,"8400,0","13,99","0,16","0,0",2,1
"21,0","53000,0",Hipotecada,"5,0",Empreendimento,C,"18000,0","13,8","0,34","0,0",3,1
"38,0","65000,0",Própria,"3,0",Pessoal,B,"8000,0","10,62","0,12","0,0",14,0
"23,0","51400,0",Alugada,"2,0",Pessoal,B,"10000,0","10,65","0,19","0,0",3,0
"25,0","69996,0",Hipotecada,"3,0",Pessoal,B,"25000,0","10,62","0,36","0,0",3,0
"23,0","65000,0",Alugada,"2,0",Educativo,A,"28000,0","7,9","0,43","1,0",2,0
"24,0","62900,0",Alugada,"8,0",Médico,D,"12000,0","15,62","0,16","1,0",2,1
"23,0","80000,0",Alugada,"5,0",Pessoal,A,"10000,0","8,49","0,13","0,0",2,0
"43,0","22800,0",Alugada,"0,0",Médico,B,"5075,0","10,59","0,22","0,0",12,0
"25,0","33000,0",Alugada,"9,0",Médico,A,"3200,0","5,42","0,1","0,0",4,0
"24,0","64000,0",Alugada,"8,0",Melhora do lar,C,"1300,0","13,49","0,02","1,0",3,0
"24,0","45000,0",Alugada,"0,0",Pagamento de débitos,D,"4000,0","15,99","0,09","1,0",4,0
"28,0","90000,0",Hipotecada,"13,0",Melhora do lar,A,"1800,0","7,51","0,02","0,0",5,0
"33,0","75000,0",Hipotecada,"6,0",Empreendimento,A,"6000,0","7,51","0,08","0,0",5,0
"43,0","68000,0",Própria,"9,0",Educativo,A,"5000,0","6,99","0,07","0,0",15,0
"25,0","122000,0",Hipotecada,"8,0",Pagamento de débitos,C,"10000,0","13,57","0,08","0,0",4,1
"27,0","17000,0",Alugada,"6,0",Pessoal,B,"2875,0","11,71","0,17","1,0",10,0
"26,0","130000,0",Alugada,"0,0",Educativo,B,"4000,0","10,99","0,03","0,0",3,0
"47,0","1362000,0",Hipotecada,"9,0",Empreendimento,A,"6600,0","7,74","0,0","0,0",17,0
"38,0","51504,0",Alugada,"3,0",Empreendimento,C,"10500,0","12,53","0,2","0,0",17,0
"29,0","45000,0",Própria,"4,0",Empreendimento,B,"20000,0","10,62","0,44","0,0",6,0
"27,0","87988,0",Hipotecada,"5,0",Pagamento de débitos,C,"20000,0","12,84","0,23","0,0",10,1
"35,0","72000,0",Hipotecada,"2,0",Pagamento de débitos,A,"10750,0","7,51","0,15","0,0",9,0
"33,0","86000,0",Hipotecada,"5,0",Empreendimento,D,"15000,0","16,49","0,17","0,0",9,1
"27,0","55000,0",Alugada,"11,0",Pagamento de débitos,B,"13000,0","8,88","0,24","0,0",6,0
"29,0","85000,0",Hipotecada,"9,0",Médico,B,"15000,0","10,65","0,18","0,0",9,0
"22,0","80000,0",Hipotecada,"7,0",Educativo,B,"1500,0","10,37","0,02","0,0",2,0
"22,0","50000,0",Hipotecada,"0,0",Pagamento de débitos,A,"12800,0","5,79","0,26","0,0",2,0
"26,0","62000,0",Alugada,"7,0",Pessoal,C,"8000,0","12,99","0,13","0,0",4,0
"34,0","75000,0",Alugada,"4,0",Pagamento de débitos,B,"14000,0","12,69","0,19","0,0",7,0
"26,0","75000,0",Hipotecada,"4,0",Educativo,A,"12000,0","6,92","0,16","0,0",4,0
"23,0","47496,0",Alugada,"7,0",Pagamento de débitos,B,"3500,0","12,69","0,07","0,0",3,0
"27,0","39996,0",Alugada,"4,0",Empreendimento,A,"6500,0","9,63","0,16","0,0",7,0
"29,0","108000,0",Hipotecada,"2,0",Pessoal,D,"24500,0","12,61","0,23","1,0",9,0
"23,0","184000,0",Própria,"5,0",Educativo,B,"2500,0","11,83","0,01","0,0",2,0
"22,0","102000,0",Hipotecada,"3,0",Médico,A,"18000,0","8,49","0,18","0,0",3,0
"30,0","22000,0",Própria,"4,0",Empreendimento,C,"2000,0","13,57","0,09","0,0",9,0
"25,0","110000,0",Hipotecada,"1,0",Pagamento de débitos,B,"10000,0","12,69","0,09","0,0",3,0
"23,0","36000,0",Alugada,"5,0",Educativo,B,"10000,0","9,99","0,28","0,0",2,0
"25,0","57996,0",Alugada,"5,0",Educativo,B,"7400,0","10,36","0,13","0,0",2,0
"29,0","120000,0",Hipotecada,"2,0",Melhora do lar,B,"6900,0","10,65","0,06","0,0",6,0
"44,0","38400,0",Hipotecada,"4,0",Pessoal,A,"6825,0","8,9","0,18","0,0",12,0
"29,0","39000,0",Própria,"10,0",Pessoal,C,"9000,0","12,72","0,23","0,0",9,1
"25,0","95111,0",Hipotecada,"9,0",Pessoal,C,"18000,0","14,72","0,19","0,0",4,0
"26,0","33189,0",Alugada,"4,0",Educativo,B,"3000,0","11,12","0,09","0,0",2,0
"28,0","55000,0",Alugada,"2,0",Médico,B,"3900,0","11,99","0,07","0,0",10,0
"25,0","40000,0",Alugada,"0,0",Empreendimento,B,"5925,0","11,11","0,15","0,0",3,0
"24,0","38000,0",Alugada,"0,0",Pessoal,B,"12000,0","11,89","0,32","1,0",3,0
"22,0","98004,0",Hipotecada,"6,0",Pagamento de débitos,A,"16000,0","7,66","0,16","0,0",3,0
"30,0","113000,0",Hipotecada,"4,0",Pagamento de débitos,D,"30000,0","15,62","0,27","1,0",8,1
"25,0","115000,0",Hipotecada,"3,0",Pagamento de débitos,C,"19000,0","13,49","0,17","0,0",4,0
"23,0","100000,0",Hipotecada,"4,0",Educativo,D,"14000,0","17,58","0,14","0,0",3,1
"32,0","65280,0",Alugada,"0,0",Pessoal,C,"8400,0","13,61","0,13","0,0",9,0
"22,0","75000,0",Hipotecada,"6,0",Educativo,C,"16000,0","13,61","0,21","0,0",2,0
"22,0","54000,0",Alugada,"4,0",Pagamento de débitos,C,"1300,0","14,27","0,02","1,0",2,1
"28,0","19200,0",Própria,"2,0",Pessoal,D,"4700,0","15,31","0,24","1,0",5,1
"46,0","50004,0",Hipotecada,"5,0",Pessoal,A,"3000,0","8,59","0,06","0,0",13,0
"25,0","306000,0",Alugada,"2,0",Pessoal,C,"24250,0","13,85","0,08","0,0",4,0
"28,0","186480,0",Hipotecada,"12,0",Médico,C,"10000,0","14,22","0,05","0,0",9,1
"30,0","41000,0",Hipotecada,"1,0",Melhora do lar,C,"10000,0","12,73","0,24","0,0",10,1
"23,0","41004,0",Alugada,"1,0",Médico,A,"4000,0","7,68","0,1","0,0",4,0
"26,0","67000,0",Hipotecada,"10,0",Pessoal,B,"10000,0","12,21","0,15","0,0",3,0
"24,0","82000,0",Alugada,"7,0",Pessoal,B,"17400,0","11,99","0,21","0,0",4,0
"25,0","47000,0",Alugada,"1,0",Empreendimento,A,"8500,0","8,9","0,18","0,0",4,0
"23,0","115000,0",Alugada,"2,0",Educativo,A,"35000,0","7,9","0,3","0,0",4,0
"28,0","43500,0",Hipotecada,"12,0",Educativo,B,"4000,0","12,69","0,09","0,0",8,0
"24,0","125000,0",Hipotecada,"2,0",Pessoal,A,"15000,0","7,66","0,12","0,0",3,0
"28,0","51000,0",Hipotecada,"12,0",Empreendimento,A,"8000,0","7,51","0,16","0,0",5,0
"31,0","42000,0",Alugada,"3,0",Empreendimento,B,"8000,0","12,42","0,19","0,0",7,0
"21,0","57000,0",Alugada,"3,0",Empreendimento,A,"3000,0","5,42","0,05","0,0",2,0
"33,0","32400,0",Alugada,"8,0",Educativo,A,"11000,0","6,99","0,34","1,0",10,0
"25,0","30000,0",Alugada,"4,0",Melhora do lar,B,"3000,0","12,21","0,1","1,0",4,0
"28,0","73200,0",Alugada,"2,0",Pessoal,A,"12000,0","8,9","0,16","0,0",10,0
"30,0","70000,0",Alugada,"6,0",Pessoal,B,"5000,0","11,71","0,07","0,0",5,0
"25,0","38000,0",Alugada,"8,0",Pessoal,A,"6000,0","6,99","0,16","0,0",4,0
"27,0","35004,0",Alugada,"7,0",Médico,B,"5400,0","15,21","0,09","1,0",2,1
"21,0","41000,0",Hipotecada,"4,0",Pagamento de débitos,A,"7000,0","6,03","0,17","0,0",3,0
"22,0","105000,0",Hipotecada,"2,0",Empreendimento,E,"15000,0","15,95","0,14","0,0",3,0
"23,0","95000,0",Alugada,"4,0",Educativo,B,"12000,0","9,63","0,13","0,0",4,0
"27,0","45000,0",Própria,"4,0",Empreendimento,C,"20000,0","12,84","0,44","0,0",10,0
"39,0","80000,0",Própria,"0,0",Médico,C,"5000,0","11,22","0,06","0,0",13,0
"25,0","90000,0",Hipotecada,"9,0",Pagamento de débitos,B,"15000,0","12,18","0,17","0,0",2,0
"22,0","45004,0",Alugada,"1,0",Pessoal,C,"9000,0","14,35","0,2","0,0",4,1
"24,0","30000,0",Alugada,"6,0",Pagamento de débitos,A,"6000,0","7,51","0,2","0,0",3,0
"26,0","66800,0",Hipotecada,"0,0",Pessoal,B,"2500,0","11,49","0,04","0,0",4,0
"23,0","160000,0",Hipotecada,"1,0",Empreendimento,C,"35000,0","15,23","0,22","0,0",2,1
"24,0","38400,0",Alugada,"6,0",Pagamento de débitos,A,"9000,0","7,9","0,23","0,0",2,0
"33,0","45000,0",Alugada,"2,0",Educativo,A,"9600,0","8,49","0,21","0,0",5,0
"23,0","45000,0",Hipotecada,"7,0",Educativo,B,"14000,0","11,49","0,31","0,0",2,0
"33,0","94000,0",Alugada,"4,0",Melhora do lar,B,"7000,0","11,49","0,07","0,0",10,0
"26,0","48000,0",Hipotecada,"10,0",Melhora do lar,A,"4000,0","5,42","0,08","0,0",2,0
"23,0","42000,0",Hipotecada,"7,0",Educativo,D,"10000,0","14,59","0,24","0,0",2,1
"25,0","76000,0",Alugada,"4,0",Educativo,C,"13200,0","12,23","0,17","0,0",4,0
"23,0","55000,0",Alugada,"5,0",Empreendimento,B,"20000,0","12,53","0,36","1,0",3,0
"23,0","37000,0",Alugada,"5,0",Pagamento de débitos,D,"5500,0","15,31","0,15","1,0",2,1
"26,0","40000,0",Alugada,"2,0",Pagamento de débitos,C,"15000,0","14,22","0,38","1,0",3,1
"28,0","41000,0",Alugada,"0,0",Empreendimento,B,"3000,0","11,11","0,07","0,0",6,0
"37,0","71000,0",Hipotecada,"11,0",Pagamento de débitos,B,"11200,0","12,42","0,16","0,0",11,0
"29,0","44875,0",Alugada,"0,0",Médico,A,"7500,0","8,32","0,17","0,0",8,0
"40,0","60000,0",Alugada,"3,0",Educativo,D,"5000,0","15,31","0,08","0,0",16,1
"22,0","30000,0",Própria,"3,0",Educativo,C,"8000,0","13,49","0,27","0,0",2,0
"22,0","70000,0",Hipotecada,"4,0",Empreendimento,B,"13750,0","10,75","0,2","0,0",3,0
"41,0","62000,0",Alugada,"3,0",Médico,B,"7500,0","11,36","0,12","0,0",16,0
"24,0","36000,0",Hipotecada,"8,0",Pessoal,C,"3500,0","13,06","0,1","0,0",3,1
"22,0","46000,0",Alugada,"2,0",Pagamento de débitos,D,"20000,0","16,0","0,43","1,0",4,1
"51,0","115900,0",Hipotecada,"16,0",Pessoal,A,"12000,0","7,88","0,1","0,0",29,0
"24,0","60000,0",Hipotecada,"3,0",Empreendimento,A,"20000,0","7,88","0,33","0,0",2,0
"35,0","45000,0",Hipotecada,"16,0",Educativo,C,"6500,0","13,98","0,14","0,0",10,1
"33,0","82404,0",Própria,"8,0",Educativo,D,"14400,0","16,0","0,17","0,0",7,1
"22,0","50000,0",Alugada,"6,0",Pagamento de débitos,A,"5000,0","5,42","0,1","0,0",3,0
"22,0","62000,0",Alugada,"6,0",Pessoal,A,"8000,0","5,42","0,13","0,0",3,0
"25,0","54000,0",Alugada,"4,0",Pessoal,C,"2500,0","13,98","0,05","0,0",2,0
"45,0","19200,0",Alugada,"1,0",Empreendimento,B,"4000,0","10,0","0,21","1,0",15,0
"21,0","33000,0",Hipotecada,"5,0",Pessoal,B,"7800,0","9,88","0,24","0,0",2,0
"36,0","51996,0",Hipotecada,"8,0",Médico,B,"7500,0","10,51","0,14","0,0",15,0
"30,0","63600,0",Alugada,"7,0",Pessoal,B,"5000,0","10,39","0,08","1,0",8,0
"21,0","35360,0",Hipotecada,"2,0",Educativo,D,"12250,0","15,31","0,35","0,0",4,0
"22,0","73000,0",Hipotecada,"6,0",Educativo,B,"7000,0","10,59","0,1","0,0",2,0
"30,0","95000,0",Hipotecada,"4,0",Médico,B,"5600,0","11,63","0,06","0,0",5,0
"24,0","84996,0",Alugada,"3,0",Melhora do lar,D,"10000,0","15,21","0,12","0,0",4,0
"26,0","55560,0",Alugada,"5,0",Médico,C,"1450,0","14,27","0,03","0,0",3,0
"24,0","20352,0",Própria,"3,0",Empreendimento,A,"7750,0","6,91","0,38","0,0",3,0
"23,0","40000,0",Alugada,"3,0",Educativo,B,"8000,0","11,49","0,2","0,0",2,0
"29,0","80000,0",Alugada,"3,0",Pessoal,A,"6000,0","6,99","0,07","0,0",10,0
"23,0","54000,0",Hipotecada,"5,0",Pagamento de débitos,E,"10000,0","16,45","0,19","1,0",3,0
"27,0","48000,0",Alugada,"8,0",Médico,C,"5250,0","15,27","0,11","0,0",6,1
"22,0","56000,0",Alugada,"4,0",Empreendimento,D,"2800,0","15,31","0,05","0,0",2,1
"25,0","42000,0",Alugada,"2,0",Educativo,A,"12000,0","7,9","0,29","0,0",4,0
"22,0","45000,0",Alugada,"6,0",Melhora do lar,C,"10000,0","15,96","0,22","1,0",2,0
"35,0","67000,0",Hipotecada,"8,0",Educativo,A,"7000,0","7,14","0,1","0,0",8,0
"31,0","35000,0",Alugada,"1,0",Empreendimento,A,"11400,0","6,91","0,33","1,0",8,0
"43,0","70000,0",Alugada,"23,0",Empreendimento,A,"11000,0","7,29","0,16","0,0",16,0
"40,0","64200,0",Alugada,"2,0",Pagamento de débitos,A,"3000,0","7,74","0,05","0,0",17,0
"21,0","19800,0",Própria,"4,0",Melhora do lar,D,"6800,0","14,59","0,34","1,0",2,0
"28,0","123000,0",Hipotecada,"3,0",Pagamento de débitos,C,"15000,0","13,85","0,12","1,0",9,1
"29,0","200004,0",Hipotecada,"0,0",Pagamento de débitos,B,"19000,0","11,83","0,09","0,0",7,0
"27,0","55000,0",Hipotecada,"8,0",Empreendimento,C,"7500,0","12,22","0,14","0,0",6,1
"23,0","65000,0",Hipotecada,"8,0",Empreendimento,A,"3600,0","7,49","0,06","0,0",3,0
"25,0","33316,0",Hipotecada,"4,0",Empreendimento,A,"5000,0","6,54","0,15","0,0",2,0
"32,0","41000,0",Alugada,"2,0",Médico,D,"6400,0","15,65","0,16","1,0",6,1
"31,0","72100,0",Alugada,"1,0",Melhora do lar,C,"8000,0","14,65","0,11","0,0",10,1
"29,0","40000,0",Alugada,"1,0",Educativo,A,"3600,0","8,59","0,09","0,0",8,0
"25,0","47000,0",Própria,"9,0",Empreendimento,A,"4000,0","6,62","0,09","0,0",2,0
"26,0","98700,0",Hipotecada,"6,0",Melhora do lar,C,"9600,0","13,06","0,1","0,0",3,0
"22,0","20000,0",Alugada,"2,0",Pagamento de débitos,B,"5000,0","11,86","0,25","0,0",4,0
"25,0","46000,0",Alugada,"3,0",Pagamento de débitos,A,"7000,0","9,07","0,15","0,0",3,0
"21,0","57000,0",Alugada,"6,0",Melhora do lar,D,"10800,0","16,77","0,19","1,0",4,0
"32,0","19200,0",Alugada,"0,0",Educativo,B,"5000,0","9,99","0,26","1,0",9,0
"32,0","12000,0",Alugada,"2,0",Pagamento de débitos,B,"6075,0","12,42","0,51","1,0",8,0
"33,0","75000,0",Hipotecada,"6,0",Pagamento de débitos,B,"10000,0","10,99","0,13","0,0",10,0
"24,0","57000,0",Alugada,"8,0",Médico,A,"14400,0","7,49","0,25","0,0",4,0
"29,0","33000,0",Hipotecada,"8,0",Educativo,B,"5600,0","11,71","0,17","1,0",6,0
"48,0","28000,0",Hipotecada,"7,0",Educativo,A,"7500,0","7,74","0,27","0,0",17,0
"39,0","58000,0",Alugada,"5,0",Educativo,B,"21000,0","10,83","0,36","1,0",16,0
"25,0","59000,0",Hipotecada,"7,0",Educativo,B,"25000,0","10,62","0,42","0,0",3,0
"37,0","80004,0",Alugada,"7,0",Médico,B,"14500,0","11,26","0,18","0,0",14,0
"43,0","60000,0",Alugada,"2,0",Educativo,D,"10000,0","13,24","0,17","1,0",15,1
"27,0","117996,0",Hipotecada,"4,0",Pagamento de débitos,A,"16000,0","7,9","0,14","0,0",10,0
"28,0","132650,0",Hipotecada,"12,0",Médico,B,"20000,0","10,65","0,15","0,0",5,0
"30,0","36400,0",Alugada,"2,0",Médico,B,"12000,0","10,65","0,33","1,0",9,0
"33,0","97000,0",Alugada,"4,0",Educativo,C,"7000,0","12,98","0,07","0,0",8,1
"27,0","35000,0",Alugada,"3,0",Médico,A,"6000,0","7,49","0,17","0,0",10,0
"38,0","40000,0",Hipotecada,"5,0",Médico,A,"10000,0","5,99","0,25","0,0",17,0
"37,0","61260,0",Hipotecada,"2,0",Médico,A,"6350,0","7,51","0,1","0,0",14,0
"23,0","149385,0",Própria,"7,0",Empreendimento,A,"7000,0","8,94","0,05","0,0",4,0
"34,0","63500,0",Hipotecada,"18,0",Melhora do lar,A,"5125,0","8,49","0,08","0,0",5,0
"22,0","30000,0",Alugada,"4,0",Empreendimento,A,"9875,0","7,29","0,33","1,0",3,0
"31,0","30000,0",Alugada,"1,0",Melhora do lar,B,"2050,0","8,88","0,07","1,0",7,0
"33,0","72000,0",Hipotecada,"6,0",Pagamento de débitos,A,"4250,0","5,42","0,06","0,0",5,0
"25,0","45000,0",Hipotecada,"0,0",Empreendimento,B,"7500,0","10,39","0,17","0,0",3,0
"24,0","48000,0",Alugada,"4,0",Educativo,C,"2500,0","13,35","0,05","0,0",4,0
"30,0","43000,0",Alugada,"0,0",Empreendimento,B,"5000,0","9,62","0,12","0,0",9,0
"24,0","102000,0",Hipotecada,"5,0",Médico,C,"12000,0","15,27","0,12","0,0",3,0
"39,0","78840,0",Hipotecada,"18,0",Pagamento de débitos,B,"15000,0","11,71","0,19","0,0",13,0
"22,0","108600,0",Hipotecada,"6,0",Educativo,C,"14400,0","13,48","0,13","0,0",3,0
"26,0","37200,0",Hipotecada,"1,0",Pessoal,B,"6000,0","10,36","0,16","0,0",2,0
"31,0","33000,0",Alugada,"2,0",Empreendimento,A,"7000,0","8,9","0,21","0,0",10,0
"24,0","10000,0",Alugada,"0,0",Empreendimento,B,"1400,0","10,83","0,14","0,0",4,0
"31,0","82116,0",Hipotecada,"12,0",Melhora do lar,C,"2800,0","12,68","0,03","0,0",9,1
"31,0","294000,0",Hipotecada,"7,0",Empreendimento,A,"12000,0","8,94","0,04","0,0",6,0
"23,0","95000,0",Hipotecada,"7,0",Educativo,A,"35000,0","7,9","0,37","0,0",2,0
"28,0","73500,0",Alugada,"0,0",Melhora do lar,C,"14400,0","12,98","0,2","0,0",6,1
"21,0","18000,0",Alugada,"2,0",Pagamento de débitos,C,"5800,0","14,72","0,32","1,0",4,1
"32,0","38000,0",Hipotecada,"8,0",Melhora do lar,C,"8000,0","13,49","0,21","0,0",6,1
"25,0","59000,0",Alugada,"0,0",Médico,D,"5000,0","15,62","0,08","1,0",3,1
"29,0","44400,0",Hipotecada,"13,0",Melhora do lar,B,"21000,0","10,99","0,47","0,0",8,0
"41,0","62903,0",Hipotecada,"4,0",Médico,B,"9600,0","10,0","0,13","1,0",12,0
"27,0","146000,0",Hipotecada,"5,0",Empreendimento,A,"2500,0","8,49","0,02","0,0",9,0
"31,0","50000,0",Hipotecada,"0,0",Médico,B,"18225,0","10,99","0,36","0,0",10,0
"32,0","48750,0",Alugada,"5,0",Pagamento de débitos,C,"3000,0","13,49","0,06","0,0",7,0
"29,0","18000,0",Alugada,"3,0",Médico,B,"1700,0","11,12","0,09","0,0",10,0
"43,0","112000,0",Hipotecada,"14,0",Pessoal,D,"25000,0","14,96","0,22","0,0",15,1
"25,0","60000,0",Alugada,"0,0",Empreendimento,B,"12000,0","11,86","0,2","0,0",4,0
"31,0","29640,0",Alugada,"4,0",Pagamento de débitos,D,"6250,0","14,96","0,21","1,0",7,0
"43,0","80000,0",Alugada,"5,0",Melhora do lar,B,"10000,0","11,49","0,13","0,0",12,0
"25,0","70200,0",Alugada,"9,0",Pessoal,E,"18000,0","16,45","0,26","0,0",3,1
"28,0","64000,0",Alugada,"13,0",Médico,B,"7000,0","10,59","0,11","0,0",6,0
"27,0","33600,0",Alugada,"2,0",Pessoal,D,"6000,0","14,91","0,18","1,0",5,1
"22,0","80000,0",Hipotecada,"0,0",Pagamento de débitos,A,"10000,0","8,32","0,13","0,0",2,0
"22,0","55000,0",Alugada,"6,0",Pagamento de débitos,A,"7500,0","6,03","0,14","0,0",2,0
"38,0","36000,0",Hipotecada,"3,0",Pagamento de débitos,C,"6000,0","13,99","0,17","0,0",16,0
"24,0","25000,0",Alugada,"3,0",Pessoal,C,"1600,0","12,53","0,06","0,0",3,0
"31,0","36000,0",Alugada,"4,0",Médico,D,"10000,0","14,42","0,28","0,0",9,1
"41,0","110000,0",Hipotecada,"7,0",Empreendimento,B,"30000,0","9,91","0,27","0,0",17,0
"24,0","20000,0",Alugada,"0,0",Médico,C,"8000,0","12,41","0,4","1,0",4,1
"23,0","27996,0",Própria,"1,0",Pessoal,D,"4800,0","15,99","0,17","0,0",2,1
"23,0","45756,0",Alugada,"8,0",Médico,A,"10000,0","7,29","0,22","0,0",2,0
"24,0","45000,0",Hipotecada,"3,0",Educativo,B,"1275,0","11,36","0,03","0,0",4,0
"31,0","35000,0",Alugada,"3,0",Empreendimento,B,"5000,0","10,65","0,14","0,0",5,0
"22,0","34500,0",Alugada,"3,0",Educativo,D,"12000,0","14,84","0,35","1,0",2,1
"26,0","67000,0",Hipotecada,"1,0",Empreendimento,A,"29000,0","7,51","0,43","0,0",2,0
"37,0","780000,0",Alugada,"9,0",Empreendimento,B,"7500,0","12,18","0,01","0,0",13,0
"29,0","97000,0",Própria,"3,0",Médico,B,"12000,0","11,83","0,12","0,0",7,0
"24,0","69996,0",Hipotecada,"8,0",Educativo,A,"3000,0","6,39","0,04","0,0",3,0
"26,0","130000,0",Hipotecada,"3,0",Pessoal,B,"5000,0","9,64","0,04","0,0",2,0
"28,0","43000,0",Hipotecada,"12,0",Melhora do lar,A,"8000,0","9,32","0,19","0,0",10,0
"25,0","80000,0",Hipotecada,"4,0",Médico,C,"25000,0","13,49","0,31","0,0",2,0
"23,0","38400,0",Alugada,"5,0",Educativo,B,"13000,0","11,71","0,34","1,0",3,0
"25,0","28800,0",Alugada,"6,0",Médico,A,"14800,0","7,49","0,51","1,0",3,0
"26,0","88900,0",Hipotecada,"9,0",Médico,C,"35000,0","10,59","0,25","0,0",3,0
"26,0","140000,0",Alugada,"2,0",Pagamento de débitos,B,"6000,0","11,36","0,04","0,0",4,0
"34,0","65000,0",Alugada,"3,0",Melhora do lar,A,"20000,0","6,54","0,31","1,0",5,0
"26,0","15000,0",Alugada,"8,0",Médico,B,"3200,0","12,21","0,21","1,0",2,0
"23,0","26976,0",Alugada,"4,0",Educativo,A,"9000,0","7,51","0,33","1,0",2,0
"22,0","24000,0",Alugada,"1,0",Melhora do lar,A,"9250,0","8,94","0,39","1,0",2,0
"21,0","72000,0",Hipotecada,"5,0",Pagamento de débitos,A,"24000,0","7,49","0,33","0,0",3,0
"36,0","59617,0",Hipotecada,"14,0",Melhora do lar,D,"21000,0","15,62","0,35","0,0",13,0
"23,0","30000,0",Alugada,"0,0",Empreendimento,B,"7000,0","12,69","0,23","0,0",2,0
"23,0","61200,0",Alugada,"4,0",Médico,B,"20000,0","11,14","0,28","1,0",2,0
"23,0","67752,0",Alugada,"3,0",Educativo,A,"7000,0","6,62","0,1","0,0",4,0
